Country,Rank,total_population_by_country,available_military_manpower,manpower_fit_for_military_service,manpower_reaching_military_age_annually,active_military_manpower,active_reserve_military_manpower,manpower_paramilitary,aircraft_total,aircraft_total_fighters,aircraft_total_attack_types,aircraft_total_transports,aircraft_total_trainers,aircraft_total_special_mission,aircraft_total_tanker_fleet,aircraft_helicopters_total,aircraft_helicopters_attack,armor_tanks_total,armor_apc_total,armor_self_propelled_guns_total,armor_towed_artillery_total,armor_mlrs_total,navy_ships,navy_force_by_tonnage,navy_aircraft_carriers,navy_helo_carriers,navy_submarines,navy_destroyers,navy_frigates,navy_corvettes,navy_patrol_coastal_craft,navy_mine_warfare_craft,defense_spending_budget,external_debt_by_country,purchasing_power_parity,reserves_of_foreign_exchange_and_gold,major_serviceable_airports_by_country,labor_force_by_country,major_ports_and_terminals,merchant_marine_strength_by_country,railway_coverage,roadway_coverage,oil_production_by_country,oil_consumption_by_country,proven_oil_reserves_by_country,natural_gas_production_by_country,natural_gas_consumption_by_country,proven_natural_gas_reserves_by_country,coal_production_by_country,coal_consumption_by_country,proven_coal_reserves_by_country,square_land_area,coastline_coverage,border_coverage,waterway_coverage
Malaysia,0.2847222222222222,0.024175638673437964,0.021153003321013563,0.02142587826206773,0.023012094210912614,0.05552825552825553,0.01032,0.014705882352941175,0.01035037951391551,0.014525139664804468,0.013498312710911137,0.017429193899782137,0.011711371363808084,0.00927357032457496,0.006611570247933884,0.00770152319014205,0.0,0.007058823529411764,0.03425036809831606,0.0,0.023045267489711935,0.011980033277870217,0.1326259946949602,0.013840095607173615,0.0,0.0,0.02857142857142857,0.0,0.0425531914893617,0.07228915662650603,0.3271889400921659,0.0851063829787234,0.005347569682654254,0.011068734939846373,0.036728987231750644,0.032875884953299496,0.006238185255198488,0.021972746503460597,0.052552552552552555,0.15321309753108037,0.006305269038437956,0.021624858495537618,0.027874898223094975,0.03532085165242307,0.01184966722184552,0.07332944606413994,0.04648250412063423,0.024871875326848654,0.0007729438574684069,0.006597026162243553,0.0009078456341060733,0.019250039903440985,0.023134402216943784,0.1221000133588636,0.07058823529411765
Iraq,0.2916666666666667,0.029490360074091535,0.023024086873356695,0.02274699120759173,0.029791142879698595,0.09484029484029484,0.0,0.014705882352941175,0.029977765851414553,0.014525139664804468,0.040494938132733416,0.016339869281045753,0.05251227805062335,0.026275115919629055,0.0,0.03371555707684409,0.03892215568862275,0.15073529411764705,0.09493746794291094,0.08397832817337461,0.07172251616696061,0.19034941763727123,0.09018567639257294,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.11981566820276497,0.0,0.008837009740934496,0.001990640955961414,0.018182264840242903,0.032526607895468324,0.00428481411468179,0.01491805467129449,0.009009009009009009,0.006478725267028542,0.007739368587428976,0.008749357212087968,0.21251017769050243,0.04525020994911822,0.47734080301244874,0.009582118561710398,0.021106834620108695,0.07800439284593662,0.0,0.0,0.0,0.025594233737834423,0.0002870150435471101,0.16961303825087945,0.05175490196078431
Switzerland,0.2986111111111111,0.006005981989271216,0.004993098276924737,0.0049663669568850615,0.003993009582246099,0.04991842751842752,0.009942999999999999,0.0007352941176470588,0.011193743770604923,0.024022346368715083,0.0,0.017429193899782137,0.01662259161314696,0.00463678516228748,0.0,0.006845798391237378,0.0,0.03014705882352941,0.017638097473965178,0.02573529411764706,0.0,0.0,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027961331238700943,0.09861354338335153,0.02333380298467001,0.2503998394409597,0.0037177063642092,0.006162586514961698,0.0,0.001488355804587638,0.01804035917210557,0.010561768539248714,1.436850423870875e-05,0.00943536037148644,0.0,0.0,0.003432130119074572,0.0,0.0,3.0303030303030302e-05,0.0,0.0023721564813803733,0.0,0.07881729527541523,0.012666666666666666
Denmark,0.3055555555555556,0.003964927076889573,0.003330261773669915,0.0033123051259811498,0.0031657770281172653,0.009828009828009828,0.0024,0.0075,0.00897032891206011,0.017318435754189943,0.0044994375703037125,0.004357298474945534,0.015489233094068756,0.00463678516228748,0.0,0.005818928632551771,0.0,0.006470588235294117,0.009625420091405764,0.0036764705882352945,0.0,0.0026622296173044926,0.0663129973474801,0.026694103943699705,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,0.041474654377880185,0.1276595744680851,0.008057630231087414,0.024878620215441554,0.013552350360452329,0.03169703865105936,0.006049149338374291,0.003837978271138403,0.1036036036036036,0.06259849413412713,0.00913599760188579,0.011017529088336146,0.0030173858901288374,0.0074099688781307125,0.0014515842346760762,0.001826044703595724,0.0024149596248937712,0.0006178014852002929,0.0,0.0003365330321852061,0.0,0.002478429185327021,0.0361935866983373,0.006234136349467872,0.00392156862745098
Colombia,0.3125,0.03479539376627338,0.03169281513114376,0.030536106526745165,0.035117493532536,0.1440786240786241,0.006999999999999999,0.022058823529411763,0.033427892356053056,0.008938547486033519,0.026996625421822275,0.09368191721132899,0.02720060445787684,0.03554868624420402,0.001652892561983471,0.04398425466370015,0.0,0.0,0.008614904090293177,0.0011609907120743034,0.012933568489124045,0.0,0.3090185676392573,0.0050266399893983595,0.0,0.0,0.05714285714285714,0.0,0.14893617021276595,0.024096385542168676,1.0,0.0,0.011762753830786182,0.00520760440989247,0.03115671665095699,0.017108562036418175,0.04152488972904852,0.03313369000431291,0.02102102102102102,0.013395202241288741,0.007293128585248872,0.030885256776495697,0.03831601130322333,0.01570913402163711,0.006701645128799299,0.01097181729834791,0.01252432185899392,0.0018362514381340864,0.012170499274911954,0.0014831545266327875,0.01829349122884539,0.06657052018587722,0.01587490102929533,0.29710112659749743,0.24240196078431372
Chile,0.3194444444444445,0.012936230037289146,0.011616288682656017,0.011919993507738433,0.01239132996826625,0.03931203931203931,0.008,0.007352941176470587,0.021237445372997012,0.02513966480446927,0.0,0.034858387799564274,0.03475632791839819,0.03245749613601236,0.008264462809917356,0.014889611500941296,0.0,0.05676470588235294,0.022323217115487178,0.009287925696594427,0.02927689594356261,0.0026622296173044926,0.17241379310344826,0.03989444537040444,0.0,0.0,0.05714285714285714,0.0,0.1702127659574468,0.0,0.18433179723502305,0.0,0.005607350282574253,0.009589104374604033,0.018382830196251376,0.01343781957967635,0.023377441713925647,0.01239705489720893,0.05855855855855856,0.02180003502013658,0.024805493861645163,0.011510042070905469,0.0005268451554193208,0.019908116385911178,0.0004937361342435634,0.0011661807580174927,0.0075642485352198025,0.0020494927308858904,0.00010337683861611768,0.0016256352343308863,0.004744095990616251,0.044180844207666804,0.031843824228028506,0.34737498330142047,0.12049019607843138
Finland,0.3263888888888889,0.003719838302228164,0.0029096684117323243,0.0029717654712244014,0.0022729169405495955,0.011793611793611793,0.174,0.007911764705882353,0.012497124894579468,0.030167597765363124,0.0,0.01198257080610022,0.029089535323007176,0.0015455950540958269,0.0,0.00462091391408523,0.0,0.02941176470588235,0.02965200993163706,0.020704334365325077,0.07842445620223398,0.02529118136439268,0.35013262599469497,0.002223266031674566,0.0,0.0,0.0,0.0,0.0,0.0,0.03686635944700461,0.3829787234042553,0.007559516014775651,0.02956411700537563,0.010116955994417094,0.0049021259705375915,0.005986137366099559,0.003452896839251607,0.05555555555555555,0.024689196287865523,0.02015914757940347,0.06864321861410522,0.0003831601130322333,0.008546164106110756,0.0,0.0,0.0012654475932980496,0.0,0.0001673917547130723,0.0007794089968003011,0.0,0.01973537336373228,0.006185669041963579,0.11412922474061539,0.0784313725490196
Peru,0.3333333333333333,0.02278694153787232,0.02037118393587847,0.020151530390680596,0.025782811856757806,0.05896805896805897,0.077,0.008823529411764706,0.019627386337499043,0.008379888268156424,0.024746906636670417,0.04139433551198257,0.02720060445787684,0.01854714064914992,0.0,0.018997090535683724,0.015968063872255488,0.03529411764705882,0.016525509149507882,0.0023219814241486067,0.03409758965314521,0.016306156405990018,0.09416445623342175,0.03851849286421554,0.0,0.0,0.05714285714285714,0.0,0.14893617021276595,0.0963855421686747,0.059907834101382486,0.0,0.0038056461218387776,0.00263484071796503,0.016411223422087614,0.02068915912802681,0.010270951480781347,0.02354002793123986,0.03003003003003003,0.009718087900542812,0.0063188946873594855,0.0025342473450922897,0.0056516116672254415,0.010275156844341255,0.002827100188936361,0.011924198250728862,0.007858462366332314,0.006278820207091309,3.1696706028589185e-05,0.00013401091661961227,0.006294664197540783,0.07512766615374637,0.011945764053840064,0.3144676492853008,0.08635294117647059
Venezuela,0.3402777777777778,0.021832701899970067,0.020341123977130622,0.020360728038189172,0.026016641255479766,0.053562653562653564,0.0015999999999999999,0.032352941176470584,0.01755731043471594,0.01675977653631285,0.0,0.05337690631808279,0.028333962976955042,0.00463678516228748,0.001652892561983471,0.015060756460722231,0.00998003992015968,0.02529411764705882,0.022246662872978648,0.009287925696594427,0.011757789535567314,0.011980033277870217,0.04509283819628647,0.07800575634456967,0.0,0.0,0.014285714285714285,0.0,0.02127659574468085,0.0,0.1152073732718894,0.0,0.0045577472720243675,0.004918403890322376,0.009311395587363587,0.002921391717683418,0.03144297416509137,0.01457918301123411,0.046546546546546545,0.02381369287340221,0.0015226662669809649,0.0143026195372899,0.0364481057521912,0.018030924270118064,1.0,0.017197278911564626,0.019354676414003704,0.1186905135446083,4.0812098611974314e-05,1.543384152079804e-05,0.0029364347375482546,0.05330193151370523,0.013855898653998418,0.23453711537605199,0.0696078431372549
Romania,0.3472222222222222,0.012571131725539983,0.012241921144934106,0.012253838990930405,0.008258131291053477,0.03995085995085995,0.011,0.0022058823529411764,0.01073372690331979,0.011731843575418994,0.0,0.01525054466230937,0.01662259161314696,0.0030911901081916537,0.0,0.01112442238576074,0.0,0.04823529411764706,0.027278828413872646,0.0,0.08465608465608467,0.08086522462562397,0.02652519893899204,0.07800575634456967,0.0,0.0,0.0,0.0,0.06382978723404255,0.08433734939759037,0.013824884792626727,0.10638297872340426,0.010822515659462831,0.00589002796149818,0.024561409015505634,0.02115466863414868,0.004977945809703843,0.010386929822759853,0.016516516516516516,0.011118893363684119,0.036203349184504914,0.012479577340940178,0.003208965946644954,0.01081855456207084,0.0019749445369742534,0.009233236151603498,0.010997472386008547,0.0022064637590210228,0.003762171120778952,0.003652173913043478,0.0011689516793135723,0.013900960975458258,0.0011134204275534442,0.12664202698490448,0.01697058823529412
Ethiopia,0.3541666666666667,0.08354279836696889,0.07436841254563287,0.056281059177223265,0.11375593596238957,0.07960687960687961,0.0,0.0,0.00789695622172813,0.013966480446927373,0.0,0.008714596949891068,0.012844729882886286,0.0,0.0,0.005647783672770836,0.006986027944111775,0.04970588235294117,0.018301567575705766,0.006772445820433437,0.036331569664903,0.013311148086522463,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023280531762508018,0.001126559124504815,0.01118922156267829,0.0009027697446771881,0.003402646502835539,0.07890831981269639,0.0,0.0010506040973559797,0.002244825659822049,0.017944755321433442,0.0,0.005335177592254113,1.4087937697083007e-06,0.0,0.0,0.0005212634661646271,1.6573441060700228e-06,0.00012422360248447205,0.0,0.06454625035451042,0.0,0.263837556218551,0.0
Czechia,0.3611111111111111,0.007403695302987673,0.00655735612502345,0.006507511706041658,0.00399614066685673,0.013759213759213759,0.0008399999999999999,0.0,0.007590278310204708,0.0067039106145251395,0.01799775028121485,0.010893246187363835,0.006422364941443143,0.0030911901081916537,0.0,0.007188088310799246,0.003992015968063872,0.006323529411764705,0.015964111371112002,0.009674922600619196,0.0,0.005324459234608985,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00752637471424134,0.009441141318079799,0.016454878896415233,0.04300376020448522,0.015122873345935726,0.006818508553942207,0.0,0.0,0.032524423975691844,0.008160255189458796,0.00019158005651611666,0.010324556636862126,4.937361342435633e-05,0.00021839164237123418,0.008314548491142415,8.292019663215145e-05,0.007752848560182308,0.0075736871823828345,0.014441172808014751,0.004570720565780201,0.0,0.09110744979293761,0.006509803921568628
United Arab Emirates,0.3680555555555556,0.006834183161551942,0.007506097478152043,0.007810362453781579,0.003274613529182815,0.03194103194103194,0.026,0.001764705882352941,0.042244882312351455,0.0553072625698324,0.01799775028121485,0.040305010893246195,0.055534567434831886,0.04173106646058732,0.006611570247933884,0.04227280506589081,0.02994011976047904,0.05205882352941176,0.02200424110503497,0.031927244582043345,0.01164021164021164,0.016306156405990018,0.24005305039787797,0.008176828055481599,0.0,0.0,0.0,0.0,0.0,0.13253012048192772,0.15668202764976957,0.0425531914893617,0.002456307005919646,0.011808550222467544,0.022883924193469914,0.054920339790837866,0.0024574669187145556,0.008315191719208888,0.03003003003003003,0.057345473647347225,0.0,0.00031406624975435104,0.19857272857895494,0.04628760559205652,0.3219159595268033,0.05508551992225461,0.07228582272140138,0.00012741345047589164,0.0,0.0006160361377752682,0.0,0.004847544290479971,0.0065221694378463976,0.04746849534666251,0.0
Hungary,0.375,0.006709442516634834,0.005953188517687874,0.005973423385873306,0.004861488957645651,0.020442260442260444,0.004,0.0022058823529411764,0.005290193973779039,0.0067039106145251395,0.0,0.003267973856209151,0.004533434076312807,0.0,0.0,0.0075303782303611155,0.007984031936127744,0.030735294117647055,0.01968209574894291,0.0046439628482972135,0.03468547912992358,0.0,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097286438000148,0.006136633055705236,0.01228787899509646,0.013247094016146967,0.006679269061121613,0.006181840586556037,0.0,8.755034144633164e-05,0.026185090814950063,0.03061523269909568,0.00172422050864505,0.008546164106110756,3.982804816231411e-05,0.0014800777453838677,0.010374045308929991,7.819265767179165e-05,0.001129065672260203,0.001163184641445511,0.011685499777055608,0.005982211575325852,0.0,0.09377922251413813,0.015901960784313725
Angola,0.3819444444444444,0.02603984289487351,0.00962866798279908,0.005854957608057761,0.015455075385871738,0.05257985257985258,0.0,0.0014705882352941176,0.02284750440849498,0.03966480446927374,0.013498312710911137,0.03376906318082789,0.024933887419720437,0.0030911901081916537,0.0,0.019852815334588395,0.01497005988023952,0.04544117647058823,0.013820592580873177,0.004837461300309598,0.06760728982951206,0.037603993344425955,0.04111405835543766,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.1336405529953917,0.0,0.0012149463790495048,0.0020239102250344384,0.00834709964783196,0.004036324666187637,0.006490233144297416,0.019296430551847363,0.03153153153153153,0.005603221852565225,0.009405104168086004,0.0036430470015025975,0.05627664160160927,0.0061749740651089275,0.025618322218784354,0.005358600583090379,0.0015279432046995465,0.007175023533103232,0.0,0.0,0.0,0.07287494217729668,0.007917656373713382,0.23907912900209288,0.012745098039215686
Kazakhstan,0.3888888888888889,0.014063944335808353,0.011823044971391916,0.010974046122510243,0.011765363532908807,0.05405405405405406,0.027,0.008088235294117646,0.015180556620409416,0.03519553072625698,0.028121484814398204,0.020697167755991286,0.009822440498677748,0.0,0.0,0.01112442238576074,0.011976047904191616,0.051470588235294115,0.019526435455842237,0.024380804953560372,0.022810111699000588,0.09550748752079867,0.034482758620689655,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.10599078341013825,0.0425531914893617,0.0022734433834719204,0.00406611426609786,0.022428696565723445,0.010419833914831447,0.008128544423440453,0.012062034051467416,0.0,0.01068114165645246,0.0566690738646428,0.014299278406973365,0.09363475262225203,0.014128340660969225,0.09874722684871266,0.02624975704567541,0.0247434925697336,0.050350381759230206,0.024486223327118292,0.015970638057594577,0.10285569673135402,0.15933191024220292,0.00012866191607284244,0.5950928441020616,0.43120588235294116
Uzbekistan,0.3958333333333333,0.025558130868838354,0.024746072140304325,0.025381155695180048,0.030417109315056038,0.023587223587223587,0.0,0.0029411764705882353,0.014720539753124283,0.03240223463687151,0.014623172103487066,0.014161220043572986,0.0026445032111824707,0.0,0.0,0.01728564093787438,0.03393213572854291,0.049999999999999996,0.0073645181293205296,0.028444272445820436,0.02774838330393886,0.03594009983361065,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003116808531083168,0.0008526705394204864,0.010054435461851056,0.010012005848135636,0.004473850031505987,0.01807315520322031,0.0,0.0,0.015812565573435435,0.012830547893736263,0.0030652809042578666,0.004396581534357557,0.0019551950916045107,0.04616132167152575,0.04727874080855211,0.03851061604434682,0.0011095918790138802,0.0013920572181441745,0.005523397110158632,0.026125480281558915,0.0020783847980997625,0.306942156120586,0.010784313725490196
Morocco,0.4027777777777778,0.026170984990933992,0.023378777895290297,0.024255839291076893,0.02645845816793727,0.09621621621621622,0.03,0.007352941176470587,0.019934064249022464,0.046368715083798875,0.0,0.03376906318082789,0.028333962976955042,0.0061823802163833074,0.003305785123966942,0.013349306862912887,0.0,0.1327941176470588,0.019886240395632325,0.07662538699690404,0.01798941798941799,0.042928452579034944,0.14721485411140584,0.07800575634456967,0.0,0.0,0.0,0.0,0.1276595744680851,0.012048192771084338,0.4838709677419355,0.0,0.014956658539910123,0.002018103795998109,0.010640757628425805,0.010525051816900088,0.002898550724637681,0.015523916124129716,0.018018018018018018,0.008229732095955174,0.00704105408020057,0.008396564224573771,1.1973753532257292e-06,0.015610334436595366,2.2514367721506488e-06,8.026724975704567e-05,0.00026599664661856436,3.0206045392741342e-05,0.0,0.0022473178994918126,0.0003856335436910754,0.04180903865431267,0.009080562153602534,0.105223315669947,0.0
Azerbaijan,0.4097222222222222,0.007271049685882361,0.006720710215299065,0.006155576325001021,0.006593396225272937,0.062113022113022116,0.06,0.0022058823529411764,0.011807099593651768,0.0067039106145251395,0.020247469066366708,0.003267973856209151,0.013222516055912353,0.0,0.0,0.014718466541160363,0.015968063872255488,0.07308823529411763,0.019286565495982178,0.03831269349845202,0.07642563198118754,0.0891846921797005,0.05039787798408488,0.07800575634456967,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.07834101382488479,0.0851063829787234,0.0055710368653811345,0.0006960538859540775,0.006746548390972279,0.003980382365638744,0.0018273471959672338,0.006781284015526483,0.0,0.027315706531255472,0.010028477606245997,0.00348829192002306,0.029599118731740027,0.0050881786296497564,0.023041019598032956,0.03321185617103984,0.012861191226959175,0.035540215458634034,0.0,1.129305477131564e-05,0.0,0.005023008303600468,0.0035283056215360256,0.10989891793204791,0.0
Belgium,0.4166666666666667,0.008209350728336203,0.006317868550165456,0.00611108943889907,0.00492440288442194,0.012285012285012286,0.0012799999999999999,0.0,0.008280303611132408,0.024022346368715083,0.0,0.007625272331154685,0.014355874574990555,0.0,0.0,0.003422899195618689,0.0,0.0,0.011539276154119,0.0,0.0,0.0,0.011936339522546418,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.009216589861751152,0.10638297872340426,0.011381183616280034,0.06495239639698684,0.02390433487329647,0.011825058127582897,0.002898550724637681,0.0067286562198352875,0.01051051051051051,0.017334967606373666,0.012269896853837664,0.01767792050479012,0.0005268451554193208,0.028800079039668032,0.0,1.3057337220602525e-05,0.016785500617411554,0.0,0.00026310337683861613,0.0009164313946922642,0.01646976592847301,0.0017434689223696322,0.00033155186064924786,0.057754820323284495,0.020029411764705882
Bulgaria,0.4236111111111111,0.004537157855813977,0.0040627761252355335,0.004085880784155896,0.0024724713997338415,0.01818181818181818,0.0006,0.0,0.004983516062255616,0.005586592178770949,0.005624296962879641,0.006535947712418302,0.007933509633547412,0.0,0.0,0.00462091391408523,0.003992015968063872,0.013235294117647057,0.012325233043873235,0.009287925696594427,0.0028218694885361554,0.007986688851913478,0.04774535809018567,0.07800575634456967,0.0,0.0,0.0,0.0,0.0851063829787234,0.03614457831325302,0.0,0.2127659574468085,0.0015187187285611173,0.0011883224912812187,0.006687775246884839,0.013425355751056649,0.006805293005671077,0.003739140703620792,0.003003003003003003,0.006828926632813868,0.01372443487621098,0.002657717297244266,0.00019158005651611666,0.00489057945956627,4.937361342435633e-05,2.024975704567541e-05,0.0030635425313983032,0.00011846041209078547,0.007357779158897866,0.006770186335403727,0.009504260045552963,0.0064430970497890245,0.0017517814726840857,0.08042035890813554,0.004607843137254902
Serbia,0.4305555555555556,0.004444948260264064,0.004156663924287132,0.004026982922900316,0.003256620229620386,0.012285012285012286,0.00039999999999999996,0.08823529411764705,0.00843364256689412,0.006145251396648044,0.01912260967379078,0.003267973856209151,0.012466943709860219,0.0,0.0,0.007872668149922985,0.003992015968063872,0.03852941176470588,0.009183957292939911,0.01741486068111455,0.01763668430335097,0.032612312811980036,0.02652519893899204,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.10638297872340426,0.002540219623547184,0.0015497783034539802,0.00502713765852214,0.007986198912714867,0.002520478890989288,0.004034369801400669,0.0,0.0,0.01135357196386478,0.006414362729509075,0.0006226351836773792,0.003951983401669713,0.0002550970026925077,0.00034341690962099125,0.003214477507954164,0.0010069867168706202,0.007277605137766729,0.007208168642951251,0.03018385882598688,0.004489246775687916,0.0,0.10339760431045998,0.005754901960784314
Syria,0.4375,0.016612519951642972,0.01988135463725771,0.02105102060813798,0.02782123143386851,0.08353808353808354,0.01,0.007352941176470587,0.015870581921337116,0.05810055865921787,0.010123734533183354,0.003267973856209151,0.0056667925953910086,0.0015455950540958269,0.0,0.013178161903131952,0.01397205588822355,0.05367647058823529,0.028233204637145647,0.01741486068111455,0.07536743092298648,0.06788685524126456,0.03580901856763925,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.07373271889400922,0.0851063829787234,0.00031045178360331895,0.0001647320011625096,0.001623192529641923,9.426567498967882e-05,0.002268431001890359,0.007862079234355425,0.0045045045045045045,0.0021012081947119595,0.006989957896744833,0.010306020200473895,0.0035921260596771874,0.006718371782838513,0.008228935570726055,0.002998056365403304,0.003373068606509235,0.005034891747725133,0.0,8.846226237530584e-06,0.0,0.010920763200610988,0.0009550673000791767,0.105223315669947,0.008823529411764706
Ecuador,0.4444444444444444,0.0126855244416488,0.010914178512816897,0.010669572992196988,0.013683257226407602,0.02027027027027027,0.0236,0.00022058823529411763,0.007820286743847275,0.0,0.0,0.02178649237472767,0.012844729882886286,0.012364760432766615,0.0,0.007872668149922985,0.0,0.007941176470588234,0.013065257388122352,0.0009674922600619196,0.012463256907701352,0.007986688851913478,0.03978779840848806,0.07800575634456967,0.0,0.0,0.02857142857142857,0.0,0.0425531914893617,0.07228915662650603,0.02304147465437788,0.0,0.0026391474280044605,0.001984610340475805,0.00816597587136631,0.0012826881106722124,0.019344675488342785,0.011171212339035962,0.009009009009009009,0.013482752582735073,0.0032871878023190853,0.006369105600676002,0.022989606781934,0.011016153732154326,0.027231193590646664,0.000301047619047619,0.0003388140229530538,0.00022805145905240037,0.0,3.952569169960474e-06,9.640838592276886e-05,0.016542805645004835,0.011069873317498022,0.09961259295542592,0.014705882352941176
Democratic Republic of the Congo,0.4513888888888889,0.08131807425682479,0.0512451174686306,0.04999790910837636,0.10591611757531647,0.08185749385749386,0.0062,0.0014705882352941176,0.0035267959825193594,0.0005586592178770949,0.006749156355455569,0.006535947712418302,0.00037778617302606723,0.0,0.0,0.005476638712989902,0.007984031936127744,0.015441176470588234,0.0021231043255698825,0.0015479876160990713,0.0070546737213403885,0.008319467554076539,0.021220159151193633,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.07373271889400922,0.0,0.0008743823925737386,0.0001954231260688242,0.004764468146445252,0.0011250424178689544,0.016950220541902962,0.04594406563841367,0.0045045045045045045,0.0021012081947119595,0.013649493807142565,0.022835258887482578,0.0009100052684515543,0.001185595020500914,0.000592483361092276,3.6929057337220603e-07,4.156180513857034e-07,2.073193180629641e-05,0.0,4.329004329004329e-06,0.003968807870137904,0.1371040120840896,0.00018309580364212193,0.46671416484837686,0.14705882352941177
Cuba,0.4583333333333333,0.007494279795160971,0.007640877134701747,0.0074776433016488855,0.005875501145747354,0.02235872235872236,0.008,0.16838235294117646,0.0023767538143065247,0.006145251396648044,0.0,0.004357298474945534,0.0011333585190782018,0.0,0.0,0.0022248844771521475,0.003992015968063872,0.01661764705882353,0.017301258806927646,0.011609907120743035,0.015285126396237508,0.004991680532445923,0.02519893899204244,0.07800575634456967,0.0,0.0,0.0,0.0,0.02127659574468085,0.012048192771084338,0.027649769585253454,0.0851063829787234,0.005022183587229298,0.0014540955269016422,0.00436051888582902,0.003021826987839849,0.007561436672967863,0.006581041670945349,0.05105105105105105,0.005690772194011557,0.028501451131610143,0.008806612036148602,0.0016284304803869916,0.008052166180902041,0.00040815520430801235,0.000640849368318756,0.0007212438792038946,0.001480849283547746,0.0,3.7643515904385467e-07,0.0,0.0064419272897015545,0.018482779097387176,0.0012913568152469162,0.0023529411764705885
Austria,0.4652777777777778,0.006081905914227903,0.0051723285068621,0.005714289069120436,0.004042355475709651,0.007862407862407862,0.02512,0.0,0.0065169056198727295,0.008379888268156424,0.0,0.01198257080610022,0.00680015111446921,0.0,0.0,0.007016943351018312,0.0,0.008235294117647058,0.01846998690922453,0.005804953560371517,0.0,0.0,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102609426292703,0.028218998309700778,0.018740049202249854,0.00904214606763515,0.0036546943919344675,0.005949508122651003,0.0,8.755034144633164e-05,0.020857462086631876,0.020506491056857232,0.000862110254322525,0.012004149582571753,0.00011586341283582286,0.0006007862001943634,0.008898601226510745,0.0001054283024788202,0.0002633105448518749,0.0009459815546772069,0.0,0.004863394539665189,0.0,0.11239257247183505,0.0035098039215686275
Sri Lanka,0.4722222222222222,0.015281606939881044,0.013700760378612713,0.01356223524399901,0.012772195100303462,0.17002457002457003,0.018,0.0,0.0065169056198727295,0.0027932960893854745,0.0,0.01525054466230937,0.003022289384208538,0.00463678516228748,0.0,0.009412972787951394,0.008982035928143712,0.006470588235294117,0.007925915907716411,0.0,0.011287477954144622,0.009317803660565723,0.35809018567639256,0.004075667045949501,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.271889400921659,0.0,0.0013982341623220923,0.00205238190409289,0.009028163482096434,0.0009953533825161661,0.0009451795841209829,0.010932461851266147,0.009009009009009009,0.008404832778847838,0.005320815903857422,0.01702169213671055,0.0,0.005878575309983699,0.0,0.0,0.0,0.0,0.0,0.0003922454357236966,0.0,0.0037953450918007245,0.006631037212984957,0.0,0.0015686274509803923
Belarus,0.4791666666666667,0.0064590012918787215,0.006481392788681469,0.00586191820637452,0.004287331535645457,0.03095823095823096,0.028999999999999998,0.008088235294117646,0.014183853407958292,0.02011173184357542,0.05624296962879641,0.004357298474945534,0.010200226671703816,0.0,0.0,0.011637857265103541,0.028942115768463072,0.07455882352941176,0.017433952827275764,0.06907894736842106,0.025279247501469725,0.06855241264559069,0.0,0.07800575634456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011887336785156417,0.0019443464541852712,0.00798001572173597,0.002348200529416918,0.0027095148078134846,0.006117660347908237,0.0,0.0003502013657853266,0.018830646809554305,0.012846342327959885,0.001436850423870875,0.006372573235192413,0.0006517316972015036,7.184548104956268e-05,0.018246726187546553,5.924066520238469e-05,0.0,0.00014643327686805947,0.0,0.01210005683279385,0.0,0.16026183372667763,0.024509803921568627
