Country,capital_city,region,continent,alliance,NATO_Status,year,power_index_rank,power_index_score,active_personnel,reserve_personnel,total_personnel,total_aircraft,fighter_aircraft,attack_aircraft,transport_aircraft,helicopters,tanks,armored_vehicles,artillery_units,naval_assets,aircraft_carriers,submarines,defense_budget_usd,gdp_usd,population,land_area_sq_km,coastline_km,fit_for_service,population_reaching_military_age_annually,paramilitary,trainer_aircraft,special_mission_aircraft,tanker_aircraft,attack_helicopters,self_propelled_artillery,towed_artillery,rocket_projectors,helicopter_carriers,destroyers,frigates,corvettes,coastal_patrol_craft,mine_warfare_craft,external_debt_usd,foreign_exchange_and_gold_reserves_usd,labour_force,total_merchant_marine_fleet,major_ports_and_terminals,roadway_coverage_km,railway_coverage_km,total_serviceable_airports,waterway_coverage_km,oil_production_bbl,oil_consumption_bbl,proven_oil_reserves_bbl,natural_gas_production_cum,natural_gas_consumption_cum,proven_natural_gas_reserves_cum,coal_production_cum,coal_consumption_mt,proven_coal_reserves_cum,border_coverage_km,kpi_budget_gdp_percent,kpi_active_per_1k_capita,kpi_equipment_per_1m_capita,score_active_personnel,score_reserve_personnel,score_total_personnel,score_total_aircraft,score_fighter_aircraft,score_attack_aircraft,score_transport_aircraft,score_helicopters,score_tanks,score_armored_vehicles,score_artillery_units,score_naval_assets,score_aircraft_carriers,score_submarines,score_defense_budget_usd,score_gdp_usd,score_population,score_land_area_sq_km,score_coastline_km,score_kpi_budget_gdp_percent,score_kpi_active_per_1k_capita,score_kpi_equipment_per_1m_capita,score_power_index
Philippines,Manila,Asia,Asia,Neutral/Other,Non-NATO,2025,42,0.8273,150000,1200000,50859137,202,0,25,26,122,10,11878,306,113,0,0,4380000000.0,1138000000000.0,118277063,300000.0,36289.0,41751803.0,2128987.0,35000.0,23.0,8.0,0.0,2.0,12.0,294.0,0.0,0.0,0.0,2.0,1.0,58.0,0.0,90200000000.0,103742000000.0,49477000.0,2203.0,70.0,216387.0,77.0,246.0,3219.0,10000.0,453000.0,138500000.0,2251000000.0,2251000000.0,98543000000.0,14483000.0,37130000.0,361000000.0,0.0,0.38488576449912126,1.268208697403993,2.7477855110419847,0.07371007371007371,0.24,0.06645651151413168,0.015487234531932839,0.0,0.028121484814398204,0.028322440087145972,0.020879685093274,0.0014705882352941176,0.03009602453818653,0.018347523683894952,0.14986737400530503,0.0,0.0,0.004878288598927805,0.0362805817727729,0.08334965564356336,0.01750434843690516,0.17957739509105305,0.019100034950961964,0.02526681587221415,0.01244356110932241,0.7794855342977135
Poland,Warszawa,Europe,Europe,NATO,NATO,2025,19,0.2917,202100,350000,18985692,479,59,44,49,216,614,23138,873,62,0,1,48700000000.0,1616000000000.0,38746310,312685.0,440.0,15576017.0,464956.0,50000.0,105.0,11.0,0.0,29.0,677.0,0.0,196.0,0.0,0.0,2.0,2.0,3.0,26.0,386947000000.0,193783000000.0,18387000.0,152.0,10.0,420000.0,19461.0,288.0,3997.0,24000.0,722000.0,113000000.0,5551000000.0,20056000000.0,91492000000.0,116682000.0,123782000.0,28531000000.0,2845.0,3.0136138613861387,5.215980566923663,29.809290226604805,0.09931203931203932,0.06999999999999999,0.0247395070358902,0.03672467990492985,0.0329608938547486,0.049493813273340834,0.05337690631808279,0.03696731131268184,0.09029411764705882,0.05882938355972124,0.052344405804053244,0.08222811671087532,0.0,0.014285714285714285,0.05439861629120456,0.051590425300727126,0.027131432396497592,0.018246268772382994,0.00217735550277118,0.18123574801721182,0.10391918999395156,0.13499369694966576,0.9356917872141858
Portugal,Lisboa,Europe,Europe,NATO,NATO,2025,35,0.6116,24000,211700,5319863,115,28,0,19,31,34,10828,139,194,0,2,4627000000.0,529901000000.0,10639726,92090.0,1793.0,4096295.0,127677.0,24700.0,23.0,14.0,3.0,0.0,24.0,115.0,0.0,0.0,0.0,5.0,2.0,20.0,0.0,399395000000.0,53710000000.0,5140900.0,996.0,18.0,136635.0,3622.0,136.0,764.0,12932.0,191000.0,22440000.0,0.0,4500000000.0,72000000000.0,0.0,0.0,40000000.0,1224.0,0.8731819717267943,2.2556971861869375,32.237672285921654,0.011793611793611793,0.042339999999999996,0.006853224282586239,0.008816989956298399,0.015642458100558657,0.0,0.020697167755991286,0.005305493753208968,0.004999999999999999,0.027416626050388002,0.008334332653795419,0.2572944297082228,0.0,0.02857142857142857,0.005154270569595503,0.016803802401422624,0.007263618319288908,0.0053441074476109785,0.008872723673792557,0.04921735816904556,0.04494077795202279,0.14599081460330407,0.8423938404106392
Qatar,Doha,Middle East,Asia,Neutral/Other,Non-NATO,2025,48,3.5,66550,15000,638022,251,102,6,12,80,99,5024,74,115,0,0,9432000000.0,304973000000.0,2552088,11586.0,563.0,490001.0,12760.0,5500.0,51.0,0.0,0.0,24.0,46.0,12.0,16.0,0.0,0.0,0.0,4.0,105.0,0.0,187000000000.0,51539000000.0,2035000.0,123.0,6.0,7039.0,0.0,8.0,0.0,1815000.0,297000.0,25244000.0,169595000000.0,41515000000.0,23861000000000.0,0.0,0.0,0.0,87.0,3.092732799296987,26.07668701079273,182.20374846008446,0.0327027027027027,0.003,0.0007254780674088535,0.019244038948094764,0.05698324022346368,0.006749156355455569,0.013071895424836603,0.013691596782474755,0.014558823529411763,0.012605931933071177,0.00443698285166087,0.15251989389920423,0.0,0.0,0.010523069634608811,0.00959959218164085,0.0015466771176200075,0.0006355891435268138,0.002786025336500396,0.18611567661477613,0.5195318803661942,0.8251238931130775,0.0
Republic of the Congo,Unknown,Africa,Africa,Neutral/Other,Non-NATO,2025,48,3.5,8500,0,2256136,13,2,0,4,7,30,644,70,4,0,0,306400000.0,38163000000.0,6097665,342000.0,169.0,1353682.0,115856.0,2500.0,0.0,0.0,0.0,1.0,2.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5741000000.0,715391000.0,2461000.0,11.0,5.0,23324.0,510.0,56.0,1120.0,267000.0,12000.0,2885000000.0,423000000.0,423000000.0,283990000000.0,0.0,0.0,0.0,5008.0,0.802871891622776,1.3939762187657079,7.707868503763325,0.0041769041769041775,0.0,0.0028433184509728273,0.0009967032124511234,0.0011173184357541898,0.0,0.004357298474945534,0.001198014718466541,0.004411764705882353,0.0014290125268258825,0.004197145940760283,0.005305039787798408,0.0,0.0,0.0003267090211466995,0.001053945002365819,0.004052953391977194,0.019960844620592118,0.0008363024544734759,0.044880745726355135,0.02777251135550173,0.03490568400036043,0.0
Romania,Bucuresti,Europe,Europe,NATO,NATO,2025,46,1.1154,81300,55000,9437041,140,21,0,14,65,328,10774,963,20,0,0,9700000000.0,772107000000.0,18148155,238391.0,225.0,7731114.0,199630.0,15000.0,44.0,2.0,0.0,0.0,0.0,720.0,243.0,0.0,0.0,3.0,7.0,3.0,5.0,132000000000.0,73000000000.0,8282000.0,127.0,11.0,84185.0,10628.0,82.0,1731.0,67000.0,221000.0,600000000.0,9501000000.0,10055000000.0,105480000000.0,18160000.0,19404000.0,291000000.0,2844.0,1.2563025591012644,4.479794227016465,26.889785766101294,0.03995085995085995,0.011,0.012241921144934106,0.01073372690331979,0.011731843575418994,0.0,0.01525054466230937,0.01112442238576074,0.04823529411764706,0.027278828413872646,0.05774073629931646,0.02652519893899204,0.0,0.0,0.010822515659462831,0.024561409015505634,0.012571131725539983,0.013900960975458258,0.0011134204275534442,0.07284761863526903,0.08925197888260165,0.12177249317767319,0.6954619692020532
Russia,Moscow,Asia,Asia,Neutral/Other,Non-NATO,2025,2,0.0714,1320000,2000000,69002197,4292,833,689,456,1651,5750,131527,16678,419,1,63,126000000000.0,5816000000000.0,140820810,17098242.0,37653.0,46189226.0,1267387.0,250000.0,611.0,141.0,19.0,557.0,5168.0,8505.0,3005.0,0.0,10.0,12.0,83.0,123.0,47.0,317650500000.0,597217000000.0,72408000.0,2910.0,67.0,1283387.0,85494.0,904.0,102000.0,10727000.0,3684000.0,80000000000.0,617830000000.0,472239000000.0,47805000000000.0,508190000.0,310958000.0,162166000000.0,22407.0,2.1664374140302614,9.3736145957405,74.28589567124348,0.6486486486486487,0.39999999999999997,0.0902027402405528,0.3290653990646324,0.4653631284916201,0.7750281214848145,0.4967320261437909,0.28256032859832275,0.8455882352941175,0.33541730993495444,1.0,0.5557029177718833,0.09090909090909091,0.9,0.14076868241514393,0.18611206299404873,0.09928524475676301,1.0,0.18632719714964371,0.12898326988999945,0.18675269656523064,0.33640947542347793,0.9999416705552964
Saudi Arabia,Riyadh,Middle East,Asia,Neutral/Other,Non-NATO,2025,21,0.3097,257000,0,19003104,917,283,81,49,264,840,19040,1120,32,0,0,74760000000.0,1831000000000.0,36544431,2149690.0,2640.0,17468238.0,621255.0,150000.0,202.0,16.0,22.0,34.0,332.0,467.0,321.0,0.0,0.0,7.0,9.0,9.0,3.0,225610000000.0,457949000000.0,16934000.0,433.0,16.0,221372.0,5410.0,86.0,0.0,11113000.0,3649000.0,258600000000.0,121870000000.0,121870000000.0,9423000000000.0,0.0,164000.0,0.0,4272.0,4.083014746040415,7.032535271926932,48.954107398744284,0.1262899262899263,0.0,0.02476229642944258,0.07030591121674462,0.15810055865921788,0.09111361079865017,0.05337690631808279,0.04518226938216669,0.12352941176470587,0.04837207403305612,0.06715433505216453,0.042440318302387266,0.0,0.0,0.08351639020051711,0.05847665199217097,0.02557498133177517,0.12568902524652253,0.013064133016627079,0.24719467134306983,0.14011083049214057,0.22169249547342093,0.930442137190854
Senegal,Dakar,Africa,Africa,Neutral/Other,Non-NATO,2025,48,3.5,17000,0,7162057,40,0,0,5,20,0,1740,26,4,0,0,465150000.0,77382000000.0,18847519,196722.0,531.0,4089912.0,395798.0,0.0,23.0,1.0,0.0,5.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,11326000000.0,889295000.0,5257000.0,36.0,6.0,16665.0,906.0,19.0,1000.0,9000.0,55000.0,0.0,54646000.0,54498000.0,0.0,0.0,502000.0,0.0,2684.0,0.6011087849887571,0.9019754801679732,2.3345247721994604,0.008353808353808355,0.0,0.009264347879291571,0.0030667791152342253,0.0,0.0,0.0054466230936819175,0.003422899195618689,0.0,0.004225794186470824,0.0015589399208538195,0.005305039787798408,0.0,0.0,0.0005040860974361611,0.002310088837769243,0.013065493969073133,0.011463824321218927,0.0026276722090261286,0.03243632243156564,0.017970266585702388,0.010572077604803666,0.0
Serbia,Belgrade,Europe,Europe,Neutral/Other,Non-NATO,2025,48,3.5,25000,2000,3259584,110,11,17,3,46,262,3683,338,20,0,0,2287461000.0,162213000000.0,6652212,77474.0,0.0,2574406.0,79827.0,600000.0,33.0,0.0,0.0,4.0,90.0,150.0,98.0,0.0,0.0,0.0,0.0,7.0,5.0,35200000000.0,27569000000.0,3333000.0,0.0,0.0,44248.0,3333.0,43.0,587.0,13000.0,82000.0,77500000.0,353376000.0,2939000000.0,48139000000.0,35129000.0,38297000.0,7514000000.0,2322.0,1.410158865195761,3.758148417398604,58.92776718481011,0.012285012285012286,0.00039999999999999996,0.004156663924287132,0.00843364256689412,0.006145251396648044,0.01912260967379078,0.003267973856209151,0.007872668149922985,0.03852941176470588,0.009183957292939911,0.02026621897109965,0.02652519893899204,0.0,0.0,0.002540219623547184,0.00502713765852214,0.004444948260264064,0.004489246775687916,0.0,0.08233722767011423,0.07487446212696551,0.26685899210599057,0.0
Sierra Leone,Freetown,Africa,Africa,Neutral/Other,Non-NATO,2025,48,3.5,13000,0,2006631,1,0,0,0,1,0,150,0,7,0,0,228600000.0,14633000000.0,9121049,71740.0,402.0,1203978.0,45605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2687000000.0,495699000.0,2913000.0,584.0,3.0,11701.0,0.0,8.0,800.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.0,1.5622223740859702,1.42527465864946,0.877092097630437,0.0063882063882063885,0.0,0.0025167581685074823,7.666947788085564e-05,0.0,0.0,0.0,0.00017114495978093444,0.0,0.00016841933351876472,0.0,0.009283819628647215,0.0,0.0,0.00023978028706594294,0.0003003035416696627,0.006190105000155816,0.004153876558610273,0.001989311163895487,0.09171625986232415,0.02839607742885315,0.0039719800077224286,0.0
Singapore,Singapore,Asia,Asia,Neutral/Other,Non-NATO,2025,28,0.4613,51000,252500,3918498,230,100,0,9,70,170,8998,161,50,0,6,15000000000.0,754758000000.0,6028459,719.0,193.0,2628408.0,66313.0,12000.0,36.0,9.0,11.0,18.0,48.0,89.0,24.0,0.0,0.0,6.0,6.0,12.0,4.0,1713410600000.0,359835000000.0,3619000.0,3202.0,5.0,3500.0,0.0,9.0,0.0,0.0,1470000.0,0.0,0.0,13724000000.0,0.0,0.0,784000.0,0.0,0.0,1.987391985245602,8.459873410435403,74.64594185678297,0.02506142506142506,0.050499999999999996,0.005019072060237796,0.017633979912596798,0.055865921787709494,0.0,0.009803921568627453,0.011980147184665411,0.024999999999999998,0.022746817257367706,0.00965343566374865,0.0663129973474801,0.0,0.08571428571428572,0.01674439600172517,0.02400573856494815,0.00400403346840956,0.0,0.0009550673000791767,0.11794003635754297,0.16854801910857695,0.3380399726707831,0.8862284181054597
Slovakia,Bratislava,Europe,Europe,NATO,NATO,2025,48,3.5,19500,0,2837461,41,2,0,7,22,45,3074,69,0,0,0,2656000000.0,213053000000.0,5563649,49035.0,0.0,2353424.0,61200.0,0.0,9.0,1.0,0.0,0.0,35.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,127600000000.0,11288000000.0,2823000.0,0.0,0.0,56926.0,3627.0,114.0,172.0,7000.0,94000.0,9000000.0,52556000.0,60424000.0,14158000000.0,2343000.0,5794000.0,19000000.0,1587.0,1.2466381604577266,3.5048940003224502,15.457481232191318,0.009582309582309583,0.0,0.003604175572890892,0.003143448593115081,0.0011173184357541898,0.0,0.007625272331154685,0.0037651891151805577,0.0066176470588235285,0.007629906170016766,0.004137186713035136,0.0,0.0,0.0,0.0029520014838220936,0.006655490053838442,0.0036754713542363343,0.0028259064193099787,0.0,0.07225153410021115,0.0698288156665788,0.07000040997961211,0.0
Slovenia,Ljubljana,Europe,Europe,NATO,NATO,2025,48,3.5,7300,26000,1006989,39,0,0,4,16,54,1428,18,2,0,0,886860000.0,102036000000.0,2097893,20273.0,47.0,826570.0,22867.0,5000.0,23.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55000000000.0,2370000000.0,1055000.0,8.0,2.0,38985.0,1207.0,42.0,710.0,0.0,45000.0,0.0,3863000.0,840902000.0,0.0,2358000.0,2553000.0,95000000.0,1211.0,0.8691638245325181,3.4796817568865523,45.28352971290719,0.0035872235872235875,0.0052,0.001208394112138983,0.0029901096373533696,0.0,0.0,0.004357298474945534,0.002738319356494951,0.007941176470588234,0.0034296300643821176,0.0010792660990526443,0.002652519893899204,0.0,0.0,0.0009752778255749254,0.003099730851029041,0.0012256184711904804,0.0011436744375193997,0.00023258115597783057,0.04896952532497141,0.06932650629594897,0.20506999799074485,0.0
Somalia,Mogadishu,Africa,Africa,Neutral/Other,Non-NATO,2025,48,3.5,15000,0,2993973,0,0,0,0,0,0,682,0,10,0,0,171002350.0,26351000000.0,13017273,637657.0,3025.0,1796384.0,130173.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5830000000.0,16747500.0,3277000.0,4.0,6.0,15000.0,0.0,38.0,0.0,0.0,6000.0,0.0,0.0,0.0,5663000000.0,0.0,0.0,0.0,2385.0,0.6489406474137603,1.152315081661113,0.7682100544407419,0.007371007371007371,0.0,0.0038090235836690974,0.0,0.0,0.0,0.0,0.0,0.0,0.001525981234003353,0.0,0.01326259946949602,0.0,0.0,0.00017542436417999837,0.00067561891083403,0.008944244529710826,0.03725323252964771,0.01496931908155186,0.035386514629362195,0.022957840499521466,0.0034788991785622693,0.0
South Africa,Pretoria,Africa,Africa,Neutral/Other,Non-NATO,2025,30,0.4885,71235,29350,27803618,182,2,0,12,87,252,18692,284,49,0,3,2266800000.0,862981000000.0,60442647,1219090.0,2798.0,14989776.0,1027525.0,50000.0,81.0,0.0,0.0,10.0,49.0,134.0,101.0,0.0,0.0,4.0,0.0,33.0,2.0,58773000000.0,62492000000.0,25158000.0,110.0,8.0,750000.0,20986.0,575.0,0.0,95000.0,601000.0,15000000.0,59128000.0,4487000000.0,0.0,245467000.0,176148000.0,9893000000.0,5244.0,0.2626709046896745,1.1785552674422086,7.991046454335463,0.035004914004914005,0.005869999999999999,0.03628069621173241,0.013953844974315725,0.0011173184357541898,0.0,0.013071895424836603,0.014889611500941296,0.03705882352941176,0.047484044819957175,0.01702842067394172,0.0649867374005305,0.0,0.04285714285714286,0.002517134346235584,0.027472008849730136,0.04246800939470071,0.07126008837654438,0.013846001583531276,0.01156201933574405,0.02348062980379039,0.036188077447227705,0.8782956136257583
South Korea,Seoul,Asia,Asia,Neutral/Other,Non-NATO,2025,6,0.1505,600000,3100000,26040900,1592,315,98,41,807,2236,58880,8096,227,0,22,46300000000.0,2615000000000.0,52081799,99720.0,2413.0,21353538.0,416654.0,120000.0,318.0,36.0,4.0,111.0,3270.0,4400.0,426.0,2.0,13.0,17.0,5.0,35.0,14.0,503519500000.0,420930000000.0,29611000.0,2149.0,15.0,100428.0,3979.0,89.0,1600.0,38000.0,2452000.0,0.0,55127000.0,59480000000.0,7079000000.0,15595000.0,136413000.0,326000000.0,237.0,1.7705544933078392,11.520339379981863,77.85829364304408,0.29484029484029484,0.62,0.033973593396210686,0.12205780878632218,0.1759776536312849,0.11023622047244096,0.044662309368191724,0.1381139825432141,0.3288235294117647,0.1500361080843832,0.4854299076627893,0.3010610079575597,0.0,0.3142857142857143,0.05171701009848199,0.08358735769492433,0.03655794314147683,0.0057903709209807756,0.011940815518606493,0.10456584926818216,0.22952239209150763,0.35258735840971694,0.9768723751749884
South Sudan,Juba,Africa,Africa,Neutral/Other,Non-NATO,2025,48,3.5,185000,0,6351857,20,0,0,5,15,30,1950,39,0,0,0,175300000.0,20010000000.0,12703714,644329.0,0.0,4065188.0,330297.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2475000000.0,183615000.0,4471000.0,0.0,0.0,90200.0,248.0,82.0,0.0,146000.0,14000.0,3750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6018.0,0.8760619690154922,14.562670412762756,3.935856868314258,0.09090909090909091,0.0,0.008203931691826701,0.0015333895576171127,0.0,0.0,0.0054466230936819175,0.002567174396714017,0.004411764705882353,0.0047616738840305295,0.002338409881280729,0.0,0.0,0.0,0.00018022628286922925,0.00047252326687846993,0.008722597818241532,0.0376434644948277,0.0,0.04939499176096587,0.29013545852524986,0.017823834961500553,0.0
Spain,Madrid,Europe,Europe,NATO,NATO,2025,20,0.2965,133282,15150,21748999,461,137,12,51,153,317,17626,382,152,1,2,23397000000.0,2242000000000.0,47280433,505370.0,4964.0,17635602.0,330963.0,78470.0,140.0,8.0,0.0,17.0,95.0,287.0,0.0,0.0,0.0,11.0,0.0,22.0,6.0,2572738300000.0,103089000000.0,24108000.0,503.0,52.0,683175.0,15489.0,363.0,1000.0,47000.0,1269000.0,150000000.0,41009000.0,32833000000.0,2549000000.0,1293000.0,8255000.0,1187000000.0,1953.0,1.0435771632471007,2.8189674151249844,19.669870620685728,0.0654948402948403,0.0030299999999999997,0.028356213372270095,0.03534462930307445,0.076536312849162,0.013498312710911137,0.05555555555555556,0.02618517884648297,0.04661764705882353,0.04476381740282077,0.022904424991006117,0.2015915119363395,0.09090909090909091,0.02857142857142857,0.026126665668513252,0.07164055510930316,0.03316398224588628,0.029516029895090654,0.024564528899445767,0.05972705900608596,0.05616294129943584,0.08907654403787578,0.9342918805412973
Sri Lanka,"Colombo, Sri Jayawardenepura Kotte",Asia,Asia,Neutral/Other,Non-NATO,2025,48,3.5,346000,90000,10551652,85,5,0,14,55,44,3190,124,270,0,0,1265400000.0,287132000000.0,21982608,65610.0,1340.0,8551235.0,307757.0,0.0,8.0,3.0,0.0,9.0,0.0,96.0,28.0,0.0,0.0,5.0,0.0,59.0,0.0,46409500000.0,3450700000.0,8707000.0,96.0,6.0,114093.0,1562.0,18.0,160.0,0.0,121000.0,0.0,0.0,0.0,0.0,0.0,2084000.0,0.0,0.0,0.4407032305699121,15.739715687965687,18.150712599706093,0.17002457002457003,0.018,0.013700760378612713,0.0065169056198727295,0.0027932960893854745,0.0,0.01525054466230937,0.009412972787951394,0.006470588235294117,0.007925915907716411,0.007434944237918215,0.35809018567639256,0.0,0.0,0.0013982341623220923,0.009028163482096434,0.015281606939881044,0.0037953450918007245,0.006631037212984957,0.022542766313576473,0.31358600440361345,0.08219691839285631,0.0
Sudan,Khartum,Africa,Africa,Neutral/Other,Non-NATO,2025,48,3.5,92000,85000,26747657,165,37,27,13,64,224,2900,579,6,0,0,342000000.0,136039000000.0,50467278,1861484.0,853.0,17108407.0,1312149.0,17500.0,15.0,0.0,0.0,35.0,100.0,287.0,192.0,0.0,0.0,0.0,0.0,6.0,0.0,37846000000.0,206763700.0,13590000.0,14.0,4.0,31000.0,7251.0,41.0,4068.0,68000.0,127000.0,1250000000.0,0.0,0.0,84951000000.0,0.0,0.0,0.0,6819.0,0.2513984960195238,1.8229633862955716,7.826853669421203,0.04520884520884521,0.016999999999999998,0.034898620011125654,0.01265046385034118,0.020670391061452513,0.03037120359955006,0.014161220043572986,0.010953277425979804,0.03294117647058823,0.007185891563467294,0.03471639285286005,0.007957559681697613,0.0,0.0,0.0003664861796720843,0.004188811624001902,0.035416680188577646,0.1088324314580539,0.004221100554235946,0.01086675533340261,0.0363193221412244,0.035444517608011705,0.0
Suriname,Paramaribo,South America,South America,Neutral/Other,Non-NATO,2025,48,3.5,2000,0,142287,3,0,0,0,3,0,650,0,17,0,0,144000000.0,11824000000.0,646758,163820.0,386.0,84079.0,3234.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2200000000.0,1346000000.0,250000.0,13.0,4.0,4304.0,0.0,55.0,1200.0,14000.0,15000.0,89000000.0,7109000.0,6967000.0,0.0,0.0,0.0,0.0,1907.0,1.2178619756427604,3.092346751025886,30.92346751025886,0.0009828009828009828,0.0,7.664392930357366e-05,0.00023000843364256692,0.0,0.0,0.0,0.0005134348793428033,0.0,0.0014443233753275884,0.0,0.022546419098143235,0.0,0.0,0.00014525366877247243,0.000210334189221915,0.0001998488372523888,0.009539452001322063,0.0019101346001583533,0.07047666539095748,0.061609541182890096,0.14003933572316327,0.0
Sweden,Stockholm,Europe,Europe,NATO,NATO,2025,29,0.4709,24400,32900,4235934,169,71,0,6,53,110,6795,26,308,0,4,13000000000.0,676353000000.0,10589835,450295.0,3218.0,3558185.0,105898.0,25000.0,33.0,5.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,7.0,179.0,8.0,1002448700000.0,60863000000.0,5825000.0,361.0,92.0,573134.0,10910.0,203.0,2052.0,11000.0,283000.0,0.0,0.0,889924000.0,0.0,1115000.0,3396000.0,5000000.0,2211.0,1.9220732369043976,2.304096333889999,55.4305142620258,0.01199017199017199,0.00658,0.005434542651306789,0.012957141761864603,0.03966480446927374,0.0,0.006535947712418302,0.009070682868389525,0.016176470588235292,0.01712518404915803,0.0015589399208538195,0.4084880636604774,0.0,0.05714285714285714,0.014509724174456362,0.021494507849866035,0.007228351667456511,0.026294803054220193,0.015924386381631038,0.11391128121491809,0.045905045391513306,0.2510214093381419,0.8834286047596828
Switzerland,Bern,Europe,Europe,Neutral/Other,Non-NATO,2025,38,0.7387,101584,49715,3898653,146,43,0,16,40,205,6996,133,0,0,0,25039000000.0,733779000000.0,8860574,41277.0,0.0,3163225.0,97466.0,5000.0,44.0,3.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000000000.0,863892000000.0,4991000.0,17.0,0.0,71557.0,5296.0,62.0,1292.0,300.0,193000.0,0.0,0.0,3138000000.0,0.0,0.0,161000.0,0.0,1770.0,3.412335321670421,11.464720005724235,39.613686427087,0.04991842751842752,0.009942999999999999,0.004993098276924737,0.011193743770604923,0.024022346368715083,0.0,0.017429193899782137,0.006845798391237378,0.03014705882352941,0.017638097473965178,0.007974577287444537,0.0,0.0,0.0,0.027961331238700943,0.02333380298467001,0.006005981989271216,0.0023721564813803733,0.0,0.20582824518516332,0.2284142744045907,0.1793936702264899,0.8053254783014465
Syria,Damascus,Middle East,Asia,Neutral/Other,Non-NATO,2025,48,3.5,170000,50000,15273871,207,104,9,3,77,365,11148,935,27,0,0,291850000.0,55935900000.0,23865423,187437.0,193.0,13245310.0,668232.0,50000.0,15.0,1.0,0.0,14.0,90.0,641.0,204.0,0.0,0.0,0.0,0.0,16.0,4.0,4309500000.0,341962500.0,6315000.0,24.0,3.0,69873.0,2052.0,39.0,900.0,75000.0,138000.0,2500000000.0,3085000000.0,3084000000.0,240693000000.0,0.0,47000.0,0.0,2363.0,0.5217579407857923,7.123276214295468,25.09907324919403,0.08353808353808354,0.01,0.01988135463725771,0.015870581921337116,0.05810055865921787,0.010123734533183354,0.003267973856209151,0.013178161903131952,0.05367647058823529,0.028233204637145647,0.05606187792301235,0.03580901856763925,0.0,0.0,0.00031045178360331895,0.001623192529641923,0.016612519951642972,0.010920763200610988,0.0009550673000791767,0.027542090227598917,0.1419186833223492,0.1136631118071767,0.0
Taiwan,Unknown,Asia,Asia,Neutral/Other,Non-NATO,2025,22,0.3639,215000,2310000,12269542,761,285,0,19,236,888,19921,2082,97,0,4,19740000000.0,1257300000000.0,23595274,35980.0,1566.0,1061787.0,306739.0,55000.0,232.0,18.0,0.0,91.0,488.0,1360.0,234.0,0.0,4.0,22.0,7.0,37.0,14.0,209000000000.0,492635000000.0,11498000.0,465.0,8.0,43206.0,1613.0,53.0,0.0,800.0,1022000.0,2380000.0,63747000.0,21157000000.0,6230000000.0,5608000.0,66855000.0,1000000.0,0.0,1.5700310188499167,9.111994206975515,73.9978692343221,0.10565110565110565,0.46199999999999997,0.015949190845514747,0.05834547266733114,0.15921787709497207,0.0,0.020697167755991286,0.04039021050830053,0.13058823529411764,0.05062021695472327,0.12483511212375584,0.1286472148541114,0.0,0.05714285714285714,0.02204056823235224,0.040101636862490346,0.01642155864146939,0.002062345522213949,0.007749406175771972,0.09219788448846286,0.18154037291150296,0.335105125227828,0.9146348576761549
Tajikistan,Dushanbe,Asia,Asia,Neutral/Other,Non-NATO,2025,48,3.5,9500,600000,4781269,25,0,0,1,20,38,1240,36,0,0,0,446000000.0,46467000000.0,10394063,144100.0,0.0,3773045.0,176699.0,20000.0,4.0,0.0,0.0,6.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7150000000.0,2748900000.0,2677000.0,0.0,0.0,30000.0,680.0,19.0,200.0,300.0,28000.0,12000000.0,18476000.0,85567000.0,5663000000.0,2175000.0,2245000.0,4075000000.0,4130.0,0.9598209481997978,0.913983299889562,6.061152409793936,0.004668304668304668,0.12,0.006148294887286986,0.0019167369470213908,0.0,0.0,0.0010893246187363835,0.003422899195618689,0.0055882352941176465,0.002949890144662,0.0021585321981052886,0.0,0.0,0.0,0.00048268911469006226,0.0013199134974623294,0.007089965526418407,0.008386068555076662,0.0,0.054561110627284005,0.018209501161646536,0.027448401667853183,0.0
